vertiport_id,city,city_code,region,vertiport_type,lat,lon,pad_count,charging_available,daily_capacity_sorties,ground_access_level,approval_status,data_nature,source_basis
VP_500000_041,重庆,500000,西南,物流起降点,29.713303,106.542119,3,True,80,优秀,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_500000_042,重庆,500000,西南,园区综合起降点,29.741454,106.432251,3,True,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_500000_043,重庆,500000,西南,文旅观光起降点,29.401069,106.528342,2,True,80,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_500000_044,重庆,500000,西南,园区综合起降点,29.558751,106.543683,1,False,80,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_500000_045,重庆,500000,西南,文旅观光起降点,29.768953,106.283372,4,False,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_001,成都,510100,西南,应急救援起降点,30.394426,104.259873,2,True,40,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_002,成都,510100,西南,应急救援起降点,30.62558,103.896026,2,True,80,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_003,成都,510100,西南,eVTOL候机点,30.714863,104.172021,4,False,80,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_004,成都,510100,西南,eVTOL候机点,30.750123,104.038935,2,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_005,成都,510100,西南,医疗起降点,30.375145,103.877882,2,True,80,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_006,成都,510100,西南,医疗起降点,30.653235,104.105414,2,True,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_007,成都,510100,西南,文旅观光起降点,30.674094,104.133054,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_008,成都,510100,西南,医疗起降点,30.407051,103.814182,1,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_009,成都,510100,西南,物流起降点,30.684622,104.208761,2,True,200,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_010,成都,510100,西南,文旅观光起降点,30.579713,103.852895,2,False,20,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_011,成都,510100,西南,园区综合起降点,30.38891,103.997591,1,False,200,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_012,成都,510100,西南,文旅观光起降点,30.708702,103.843919,2,True,20,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_013,成都,510100,西南,应急救援起降点,30.426776,104.282671,2,True,40,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_014,成都,510100,西南,eVTOL候机点,30.753677,104.059718,3,True,200,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_015,成都,510100,西南,医疗起降点,30.643899,103.863913,2,False,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_016,成都,510100,西南,物流起降点,30.567145,104.153888,2,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_017,成都,510100,西南,文旅观光起降点,30.444162,104.205956,6,True,40,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_018,成都,510100,西南,eVTOL候机点,30.454441,104.23763,2,False,40,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_019,成都,510100,西南,医疗起降点,30.390388,104.008289,2,True,40,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_020,成都,510100,西南,园区综合起降点,30.381636,104.193313,2,True,80,一般,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_021,成都,510100,西南,应急救援起降点,30.594549,104.070716,1,False,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_022,成都,510100,西南,医疗起降点,30.368511,104.135206,1,True,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_023,成都,510100,西南,物流起降点,30.361829,103.838861,2,False,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_024,成都,510100,西南,医疗起降点,30.701736,104.139735,4,True,80,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_025,成都,510100,西南,医疗起降点,30.497205,104.345078,1,True,200,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_026,成都,510100,西南,园区综合起降点,30.381946,104.218727,1,True,80,优秀,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_027,成都,510100,西南,eVTOL候机点,30.560427,104.121653,4,True,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_028,成都,510100,西南,文旅观光起降点,30.625623,104.209684,2,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_029,成都,510100,西南,文旅观光起降点,30.673692,104.18338,1,True,20,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_030,成都,510100,西南,文旅观光起降点,30.452677,103.904433,3,True,40,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_031,成都,510100,西南,物流起降点,30.78688,104.175739,1,True,20,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_032,成都,510100,西南,园区综合起降点,30.538622,104.32336,2,True,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_033,成都,510100,西南,物流起降点,30.516312,104.267136,3,True,20,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_034,成都,510100,西南,eVTOL候机点,30.750454,103.926514,1,True,200,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_035,成都,510100,西南,应急救援起降点,30.533961,104.282962,4,False,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_036,成都,510100,西南,物流起降点,30.673388,103.856802,3,True,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_037,成都,510100,西南,文旅观光起降点,30.501654,104.290709,2,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_038,成都,510100,西南,应急救援起降点,30.39067,104.330525,1,True,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_039,成都,510100,西南,医疗起降点,30.734564,104.156891,1,False,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_040,成都,510100,西南,园区综合起降点,30.621706,104.305305,1,True,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_041,成都,510100,西南,物流起降点,30.481681,104.016626,1,True,80,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_042,成都,510100,西南,园区综合起降点,30.687268,104.200213,1,True,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_043,成都,510100,西南,园区综合起降点,30.368563,104.219087,1,True,120,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_044,成都,510100,西南,园区综合起降点,30.43628,104.07487,1,True,120,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_510100_045,成都,510100,西南,医疗起降点,30.401024,103.895848,2,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_001,合肥,340100,华东,医疗起降点,31.826616,116.989636,2,False,20,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_002,合肥,340100,华东,文旅观光起降点,31.969376,116.981367,3,True,80,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_003,合肥,340100,华东,医疗起降点,31.771772,117.506608,3,False,80,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_004,合肥,340100,华东,医疗起降点,31.89634,117.058734,1,True,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_005,合肥,340100,华东,物流起降点,31.694641,117.101426,1,True,80,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_006,合肥,340100,华东,医疗起降点,31.663364,117.212571,1,True,80,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_007,合肥,340100,华东,应急救援起降点,31.718425,117.234777,1,True,200,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_008,合肥,340100,华东,园区综合起降点,31.945457,117.474208,2,True,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_009,合肥,340100,华东,应急救援起降点,31.988216,116.990804,2,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_010,合肥,340100,华东,医疗起降点,31.88969,117.333559,1,True,80,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_011,合肥,340100,华东,eVTOL候机点,32.010193,117.263875,2,True,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_012,合肥,340100,华东,医疗起降点,31.847173,117.470454,3,False,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_013,合肥,340100,华东,eVTOL候机点,31.682668,117.282512,3,True,120,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_014,合肥,340100,华东,医疗起降点,31.749399,117.220951,2,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_015,合肥,340100,华东,应急救援起降点,31.895331,117.318754,3,True,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_016,合肥,340100,华东,文旅观光起降点,31.845375,117.343534,3,False,80,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_017,合肥,340100,华东,eVTOL候机点,31.678884,117.363474,1,True,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_018,合肥,340100,华东,物流起降点,31.981957,116.997834,2,True,80,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_019,合肥,340100,华东,文旅观光起降点,31.609502,117.116176,3,False,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_020,合肥,340100,华东,物流起降点,31.895842,117.259725,1,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_021,合肥,340100,华东,文旅观光起降点,31.871277,117.126072,4,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_022,合肥,340100,华东,园区综合起降点,31.939355,117.101344,3,False,20,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_023,合肥,340100,华东,园区综合起降点,31.671637,117.295813,1,True,20,一般,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_024,合肥,340100,华东,园区综合起降点,31.661484,117.341317,2,True,40,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_025,合肥,340100,华东,医疗起降点,31.726194,117.013968,3,True,20,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_026,合肥,340100,华东,eVTOL候机点,31.794732,117.428062,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_027,合肥,340100,华东,应急救援起降点,31.964895,117.300912,2,True,40,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_028,合肥,340100,华东,医疗起降点,31.6546,117.160987,1,True,80,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_029,合肥,340100,华东,园区综合起降点,31.806516,116.988345,2,True,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_030,合肥,340100,华东,物流起降点,31.721806,117.280732,1,True,40,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_031,合肥,340100,华东,文旅观光起降点,31.662011,117.015776,1,False,200,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_032,合肥,340100,华东,物流起降点,31.788965,117.004436,4,True,20,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_033,合肥,340100,华东,eVTOL候机点,31.734863,116.967384,3,False,80,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_034,合肥,340100,华东,应急救援起降点,31.648408,116.960702,2,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_035,合肥,340100,华东,医疗起降点,31.905913,117.385948,2,False,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_036,合肥,340100,华东,医疗起降点,31.871226,117.363701,4,True,20,一般,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_037,合肥,340100,华东,文旅观光起降点,31.777992,117.222745,4,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_038,合肥,340100,华东,文旅观光起降点,31.670032,117.235008,1,False,200,优秀,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_039,合肥,340100,华东,物流起降点,31.887073,117.316133,4,False,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_040,合肥,340100,华东,园区综合起降点,31.604752,117.112134,4,True,20,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_041,合肥,340100,华东,应急救援起降点,31.797184,117.355897,2,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_042,合肥,340100,华东,物流起降点,32.038601,117.265137,4,True,200,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_043,合肥,340100,华东,园区综合起降点,31.946456,117.403411,2,True,80,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_044,合肥,340100,华东,应急救援起降点,31.925379,117.004949,3,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_340100_045,合肥,340100,华东,eVTOL候机点,31.678512,117.138663,1,False,40,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_001,武汉,420100,中南,应急救援起降点,30.764418,114.166933,4,True,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_002,武汉,420100,中南,园区综合起降点,30.717096,114.145116,4,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_003,武汉,420100,中南,园区综合起降点,30.534648,114.199765,1,True,200,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_004,武汉,420100,中南,eVTOL候机点,30.526053,114.307666,2,True,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_005,武汉,420100,中南,物流起降点,30.717033,114.21891,4,True,80,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_006,武汉,420100,中南,应急救援起降点,30.640196,114.268747,3,True,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_007,武汉,420100,中南,园区综合起降点,30.42164,114.456282,3,True,200,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_008,武汉,420100,中南,园区综合起降点,30.624869,114.212349,1,True,80,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_009,武汉,420100,中南,应急救援起降点,30.522896,114.122137,4,True,80,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_010,武汉,420100,中南,物流起降点,30.757891,114.336109,3,True,20,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_011,武汉,420100,中南,医疗起降点,30.579529,114.288286,1,True,80,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_012,武汉,420100,中南,物流起降点,30.757931,114.0512,2,False,20,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_013,武汉,420100,中南,园区综合起降点,30.65131,114.116994,2,True,120,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_014,武汉,420100,中南,文旅观光起降点,30.800307,114.499394,1,True,40,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_015,武汉,420100,中南,园区综合起降点,30.798444,114.508801,2,False,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_016,武汉,420100,中南,园区综合起降点,30.526449,114.052148,6,True,80,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_017,武汉,420100,中南,物流起降点,30.539274,114.549975,2,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_018,武汉,420100,中南,园区综合起降点,30.639959,114.491566,4,True,40,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_019,武汉,420100,中南,物流起降点,30.720639,114.558006,2,False,200,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_020,武汉,420100,中南,医疗起降点,30.605859,114.436621,2,True,120,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_021,武汉,420100,中南,园区综合起降点,30.791278,114.556226,3,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_022,武汉,420100,中南,文旅观光起降点,30.550668,114.322804,2,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_023,武汉,420100,中南,文旅观光起降点,30.633041,114.090127,1,False,80,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_024,武汉,420100,中南,园区综合起降点,30.789348,114.222758,2,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_025,武汉,420100,中南,文旅观光起降点,30.436638,114.320838,4,True,120,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_026,武汉,420100,中南,医疗起降点,30.375823,114.553801,4,True,120,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_027,武汉,420100,中南,医疗起降点,30.702111,114.441173,1,False,120,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_028,武汉,420100,中南,文旅观光起降点,30.402889,114.554294,4,True,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_029,武汉,420100,中南,文旅观光起降点,30.68902,114.393761,1,True,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_030,武汉,420100,中南,应急救援起降点,30.621055,114.280861,1,True,120,一般,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_031,武汉,420100,中南,应急救援起降点,30.649044,114.107993,1,False,80,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_032,武汉,420100,中南,园区综合起降点,30.467864,114.218915,2,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_033,武汉,420100,中南,eVTOL候机点,30.570721,114.219896,1,True,120,优秀,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_034,武汉,420100,中南,医疗起降点,30.436276,114.341698,1,True,80,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_035,武汉,420100,中南,eVTOL候机点,30.784738,114.187151,2,False,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_036,武汉,420100,中南,文旅观光起降点,30.729501,114.335021,4,True,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_037,武汉,420100,中南,文旅观光起降点,30.56968,114.290232,3,True,80,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_038,武汉,420100,中南,eVTOL候机点,30.706996,114.494979,1,True,80,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_039,武汉,420100,中南,文旅观光起降点,30.455437,114.411879,2,True,200,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_040,武汉,420100,中南,物流起降点,30.436489,114.414111,3,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_041,武汉,420100,中南,医疗起降点,30.702039,114.392321,1,True,40,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_042,武汉,420100,中南,应急救援起降点,30.76006,114.127096,3,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_043,武汉,420100,中南,园区综合起降点,30.409588,114.213773,1,True,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_044,武汉,420100,中南,医疗起降点,30.55285,114.202723,1,True,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_420100_045,武汉,420100,中南,园区综合起降点,30.53359,114.518187,3,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_001,西安,610100,西北,物流起降点,34.265076,108.847315,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_002,西安,610100,西北,应急救援起降点,34.379098,108.853853,2,True,80,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_003,西安,610100,西北,园区综合起降点,34.40536,109.000499,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_004,西安,610100,西北,文旅观光起降点,34.151893,108.899526,1,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_005,西安,610100,西北,物流起降点,34.342812,109.122626,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_006,西安,610100,西北,园区综合起降点,34.31635,109.196334,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_007,西安,610100,西北,物流起降点,34.405967,108.784815,2,True,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_008,西安,610100,西北,文旅观光起降点,34.160883,108.76501,3,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_009,西安,610100,西北,eVTOL候机点,34.42341,109.146753,1,True,120,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_010,西安,610100,西北,园区综合起降点,34.303271,109.018601,2,True,20,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_011,西安,610100,西北,医疗起降点,34.12437,108.734902,1,False,80,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_012,西安,610100,西北,医疗起降点,34.148144,109.147296,1,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_013,西安,610100,西北,医疗起降点,34.12289,108.765431,1,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_014,西安,610100,西北,文旅观光起降点,34.230563,108.698785,3,True,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_015,西安,610100,西北,文旅观光起降点,34.476338,108.811714,1,True,40,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_016,西安,610100,西北,eVTOL候机点,34.317802,109.169121,2,True,80,优秀,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_017,西安,610100,西北,文旅观光起降点,34.226917,109.092098,3,True,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_018,西安,610100,西北,应急救援起降点,34.381755,108.818195,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_019,西安,610100,西北,物流起降点,34.318931,109.096572,4,True,40,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_020,西安,610100,西北,园区综合起降点,34.412879,108.738625,3,True,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_021,西安,610100,西北,eVTOL候机点,34.518805,108.777261,2,True,80,一般,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_022,西安,610100,西北,医疗起降点,34.386073,109.185625,2,True,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_023,西安,610100,西北,园区综合起降点,34.499643,108.734477,1,True,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_024,西安,610100,西北,eVTOL候机点,34.554356,108.82436,1,True,40,一般,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_025,西安,610100,西北,医疗起降点,34.39032,109.021703,3,True,200,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_026,西安,610100,西北,医疗起降点,34.130089,109.167513,1,True,40,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_027,西安,610100,西北,eVTOL候机点,34.178734,108.714047,3,True,40,优秀,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_028,西安,610100,西北,文旅观光起降点,34.528219,109.027676,2,True,80,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_029,西安,610100,西北,园区综合起降点,34.439574,109.078229,1,True,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_030,西安,610100,西北,医疗起降点,34.345193,109.044022,2,True,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_031,西安,610100,西北,eVTOL候机点,34.548335,108.968779,1,True,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_032,西安,610100,西北,物流起降点,34.540122,108.730299,1,False,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_033,西安,610100,西北,园区综合起降点,34.157216,108.708181,1,True,40,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_034,西安,610100,西北,文旅观光起降点,34.353704,108.834811,2,False,120,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_035,西安,610100,西北,园区综合起降点,34.295255,108.875259,1,False,20,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_036,西安,610100,西北,医疗起降点,34.425815,108.667045,2,False,20,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_037,西安,610100,西北,园区综合起降点,34.469072,108.853173,3,True,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_038,西安,610100,西北,园区综合起降点,34.360332,108.695603,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
