station_id,city,city_code,region,sensor_type,lat,lon,coverage_radius_km,height_m,online_status,health_score,last_maintenance_date,data_nature,source_basis
ST_420100_007,武汉,420100,中南,5G-A通感基站,30.357785,114.414448,2.42,40.0,在线,88.9,2026-06-20,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_008,武汉,420100,中南,射频侦测,30.427941,114.249261,9.38,15.3,在线,78.5,2026-03-13,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_009,武汉,420100,中南,5G-A通感基站,30.412096,114.338574,2.13,18.9,在线,77.8,2026-06-18,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_010,武汉,420100,中南,电子围栏边界节点,30.800676,114.599484,2.08,17.2,离线,66.0,2026-05-02,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_011,武汉,420100,中南,电子围栏边界节点,30.42046,114.526758,1.51,50.6,在线,82.8,2026-06-05,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_012,武汉,420100,中南,低空监视雷达,30.678984,114.207834,12.81,17.2,在线,85.5,2026-05-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_013,武汉,420100,中南,北斗增强站,30.517445,114.101694,20.58,30.5,维护,81.0,2026-06-09,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_014,武汉,420100,中南,光电云台,30.387582,114.547119,2.92,77.0,在线,83.3,2026-05-28,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_015,武汉,420100,中南,射频侦测,30.750487,114.590667,9.7,19.0,在线,94.1,2026-02-06,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_016,武汉,420100,中南,电子围栏边界节点,30.593034,114.436643,1.83,31.7,在线,88.8,2026-05-15,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_017,武汉,420100,中南,气象微站,30.510795,114.16404,2.35,79.9,在线,79.3,2026-06-19,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_018,武汉,420100,中南,北斗增强站,30.530148,114.114974,17.31,78.5,在线,68.4,2026-06-13,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_019,武汉,420100,中南,射频侦测,30.606091,114.3982,9.04,20.0,离线,80.6,2026-03-15,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_020,武汉,420100,中南,电子围栏边界节点,30.513162,114.242231,2.04,15.3,在线,86.1,2026-03-10,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_021,武汉,420100,中南,射频侦测,30.709705,114.229725,8.28,11.0,在线,57.0,2026-06-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_022,武汉,420100,中南,气象微站,30.460462,114.513187,2.44,30.8,在线,93.2,2026-06-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_023,武汉,420100,中南,光电云台,30.669033,114.159827,5.44,58.9,在线,94.4,2026-05-18,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_024,武汉,420100,中南,射频侦测,30.359302,114.348312,8.83,79.2,在线,85.4,2026-06-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_025,武汉,420100,中南,5G-A通感基站,30.812199,114.482673,2.78,13.2,在线,65.6,2026-06-01,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_026,武汉,420100,中南,电子围栏边界节点,30.767039,114.036438,1.88,63.5,在线,87.6,2026-06-04,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_027,武汉,420100,中南,低空监视雷达,30.564369,114.55904,15.28,34.4,在线,92.1,2026-01-14,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_028,武汉,420100,中南,气象微站,30.360811,114.358211,2.47,55.5,离线,98.4,2026-04-10,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_029,武汉,420100,中南,射频侦测,30.53546,114.053843,6.9,58.5,在线,94.3,2026-04-13,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_030,武汉,420100,中南,射频侦测,30.613353,114.195844,8.58,45.6,在线,58.1,2026-05-24,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_031,武汉,420100,中南,北斗增强站,30.711142,114.084198,26.45,57.9,在线,95.9,2026-04-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_032,武汉,420100,中南,低空监视雷达,30.546584,114.29079,15.88,46.7,在线,67.7,2026-06-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_033,武汉,420100,中南,光电云台,30.526009,114.451341,3.62,39.2,在线,67.5,2026-06-10,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_034,武汉,420100,中南,北斗增强站,30.614296,114.359889,14.9,12.1,在线,64.6,2026-06-06,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_035,武汉,420100,中南,低空监视雷达,30.574957,114.381826,12.25,59.8,在线,87.9,2026-06-20,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_036,武汉,420100,中南,北斗增强站,30.355777,114.457613,14.92,59.6,在线,84.1,2026-05-02,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_037,武汉,420100,中南,北斗增强站,30.709126,114.102097,14.27,76.8,在线,96.0,2026-05-28,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_038,武汉,420100,中南,光电云台,30.749561,114.280936,2.86,68.8,在线,60.0,2026-05-01,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_039,武汉,420100,中南,射频侦测,30.527984,114.187967,5.6,36.4,在线,60.2,2026-04-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_040,武汉,420100,中南,低空监视雷达,30.516466,114.209757,13.62,54.4,离线,82.9,2026-06-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_041,武汉,420100,中南,5G-A通感基站,30.447982,114.087701,1.53,14.5,在线,72.4,2026-05-30,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_042,武汉,420100,中南,气象微站,30.747948,114.405044,3.44,24.4,在线,83.2,2026-06-15,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_043,武汉,420100,中南,北斗增强站,30.625432,114.425964,21.83,38.0,在线,83.9,2026-06-11,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_044,武汉,420100,中南,北斗增强站,30.366542,114.206505,18.73,66.3,在线,72.0,2026-03-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_045,武汉,420100,中南,低空监视雷达,30.411479,114.532262,8.84,18.8,维护,97.2,2026-06-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_046,武汉,420100,中南,5G-A通感基站,30.37247,114.402224,2.62,21.0,在线,96.3,2026-06-24,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_047,武汉,420100,中南,低空监视雷达,30.802266,114.392476,16.56,48.8,在线,87.4,2026-05-21,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_048,武汉,420100,中南,气象微站,30.394618,114.18958,2.45,24.9,在线,39.4,2026-01-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_049,武汉,420100,中南,光电云台,30.605287,114.309327,5.07,28.8,维护,78.7,2026-05-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_420100_050,武汉,420100,中南,低空监视雷达,30.361035,114.12066,11.48,58.1,维护,65.6,2026-04-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_001,西安,610100,西北,光电云台,34.52237,109.189928,4.05,28.8,在线,89.9,2026-06-10,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_002,西安,610100,西北,电子围栏边界节点,34.186545,109.112617,1.62,34.5,在线,82.3,2026-06-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_003,西安,610100,西北,电子围栏边界节点,34.425761,109.224159,1.63,41.6,在线,93.2,2026-06-01,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_004,西安,610100,西北,电子围栏边界节点,34.259431,108.657613,1.71,13.6,在线,36.8,2026-06-14,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_005,西安,610100,西北,气象微站,34.383327,108.752147,3.92,19.2,在线,84.9,2026-06-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_006,西安,610100,西北,低空监视雷达,34.497101,109.06173,13.28,41.9,在线,84.9,2026-03-03,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_007,西安,610100,西北,电子围栏边界节点,34.220158,108.874828,1.97,18.8,在线,60.6,2026-06-15,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_008,西安,610100,西北,光电云台,34.414748,109.132054,5.2,57.9,维护,92.4,2026-04-15,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_009,西安,610100,西北,电子围栏边界节点,34.111626,109.232188,1.81,57.6,在线,72.5,2026-03-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_010,西安,610100,西北,5G-A通感基站,34.332304,109.043116,1.58,47.9,在线,72.4,2026-06-16,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_011,西安,610100,西北,低空监视雷达,34.441412,109.174288,9.71,13.8,离线,90.0,2026-06-09,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_012,西安,610100,西北,气象微站,34.283558,108.903851,4.19,50.0,在线,86.1,2026-06-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_013,西安,610100,西北,5G-A通感基站,34.368607,109.146587,2.75,24.0,在线,67.7,2026-06-17,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_014,西安,610100,西北,北斗增强站,34.101972,109.1819,26.49,47.0,在线,73.4,2026-05-24,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_015,西安,610100,西北,气象微站,34.393518,109.071034,2.28,23.8,在线,59.5,2026-05-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_016,西安,610100,西北,ADS-B接收站,34.231313,108.882407,28.74,34.5,在线,83.6,2026-05-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_017,西安,610100,西北,ADS-B接收站,34.410013,108.756521,23.74,25.8,在线,91.1,2026-06-12,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_018,西安,610100,西北,射频侦测,34.202126,108.694643,7.22,12.8,在线,76.7,2026-03-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_019,西安,610100,西北,低空监视雷达,34.422967,108.864202,8.87,46.4,在线,80.5,2026-06-04,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_020,西安,610100,西北,5G-A通感基站,34.168435,109.118157,2.18,37.8,在线,87.9,2026-05-28,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_021,西安,610100,西北,射频侦测,34.281911,109.101996,6.41,22.1,在线,74.0,2026-04-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_022,西安,610100,西北,北斗增强站,34.316494,108.866783,20.16,71.2,在线,72.7,2026-05-30,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_023,西安,610100,西北,低空监视雷达,34.235816,109.191272,16.29,68.9,在线,83.9,2026-06-17,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_024,西安,610100,西北,电子围栏边界节点,34.254235,108.826917,1.91,45.7,在线,87.8,2026-05-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_025,西安,610100,西北,气象微站,34.192002,109.141543,2.13,55.0,在线,86.6,2026-05-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_026,西安,610100,西北,电子围栏边界节点,34.569076,108.990282,1.88,42.2,在线,51.2,2026-05-31,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_027,西安,610100,西北,北斗增强站,34.53735,109.005664,21.49,22.9,在线,79.7,2026-05-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_028,西安,610100,西北,北斗增强站,34.337837,108.975242,27.11,72.6,在线,84.9,2026-06-02,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_029,西安,610100,西北,5G-A通感基站,34.347887,108.996453,2.13,16.4,在线,94.8,2026-06-01,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_030,西安,610100,西北,北斗增强站,34.499798,108.670004,18.7,53.5,离线,75.2,2026-05-15,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_031,西安,610100,西北,射频侦测,34.436452,108.915657,6.76,58.6,在线,96.1,2026-06-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_032,西安,610100,西北,气象微站,34.442365,108.812272,3.7,40.9,在线,93.6,2026-06-02,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_033,西安,610100,西北,ADS-B接收站,34.546668,109.067038,41.99,46.0,在线,77.4,2026-05-14,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_034,西安,610100,西北,ADS-B接收站,34.344191,108.716627,29.22,47.4,离线,77.2,2026-06-10,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_035,西安,610100,西北,电子围栏边界节点,34.26928,109.019682,1.44,66.7,在线,88.4,2026-05-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_036,西安,610100,西北,射频侦测,34.493342,109.234043,8.95,66.6,在线,65.8,2026-06-14,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_037,西安,610100,西北,低空监视雷达,34.104702,108.892633,16.54,30.1,在线,93.9,2026-06-10,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_038,西安,610100,西北,ADS-B接收站,34.189733,109.077172,27.79,38.6,在线,84.0,2026-05-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_039,西安,610100,西北,电子围栏边界节点,34.152895,108.642141,1.67,67.6,在线,55.8,2026-06-13,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_040,西安,610100,西北,5G-A通感基站,34.134411,109.000466,1.62,44.5,在线,79.9,2026-06-03,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_041,西安,610100,西北,5G-A通感基站,34.474622,108.867345,1.61,54.1,在线,79.0,2026-06-04,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_042,西安,610100,西北,气象微站,34.5036,109.174129,3.04,79.6,在线,79.5,2026-05-20,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_043,西安,610100,西北,射频侦测,34.510331,109.158141,7.59,11.7,在线,66.9,2026-06-21,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_044,西安,610100,西北,ADS-B接收站,34.437942,108.830486,24.01,12.5,在线,62.6,2026-06-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_045,西安,610100,西北,低空监视雷达,34.547624,108.719824,11.72,54.0,在线,92.3,2026-05-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_046,西安,610100,西北,5G-A通感基站,34.544686,108.800146,1.92,78.9,在线,40.2,2026-04-24,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_047,西安,610100,西北,气象微站,34.421931,108.783392,3.11,44.5,在线,87.0,2026-06-11,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_048,西安,610100,西北,低空监视雷达,34.171799,108.930381,13.61,63.2,在线,78.9,2026-06-07,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_049,西安,610100,西北,北斗增强站,34.290385,108.884564,18.73,37.0,离线,97.9,2026-06-01,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_610100_050,西安,610100,西北,射频侦测,34.480026,108.935615,9.19,20.2,在线,78.9,2026-04-20,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_001,青岛,370200,华东,气象微站,36.205262,120.469265,3.14,51.1,在线,72.0,2026-05-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_002,青岛,370200,华东,射频侦测,35.939837,120.529651,6.07,58.3,维护,97.9,2026-04-28,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_003,青岛,370200,华东,光电云台,35.8189,120.112974,2.97,48.5,在线,75.0,2026-06-21,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_004,青岛,370200,华东,光电云台,36.255678,120.182775,2.87,40.3,在线,69.7,2026-05-24,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_005,青岛,370200,华东,ADS-B接收站,35.841102,120.254399,25.83,16.3,在线,74.7,2026-05-14,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_006,青岛,370200,华东,光电云台,35.859607,120.519186,5.54,38.6,在线,78.8,2026-05-29,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_007,青岛,370200,华东,5G-A通感基站,35.895991,120.533255,2.77,19.9,在线,65.4,2026-06-13,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_008,青岛,370200,华东,低空监视雷达,35.848087,120.350463,16.44,21.7,在线,80.0,2026-05-07,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_009,青岛,370200,华东,低空监视雷达,35.884066,120.236783,15.85,32.5,在线,81.8,2026-06-19,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_010,青岛,370200,华东,5G-A通感基站,36.166734,120.522206,2.66,30.6,在线,81.2,2026-06-26,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_011,青岛,370200,华东,电子围栏边界节点,36.213121,120.557305,1.1,40.8,在线,59.4,2026-05-15,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_012,青岛,370200,华东,气象微站,35.829545,120.625282,3.93,67.0,在线,79.8,2026-03-16,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_013,青岛,370200,华东,电子围栏边界节点,36.192003,120.201107,1.39,66.4,在线,86.9,2026-05-15,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_014,青岛,370200,华东,光电云台,36.192012,120.178279,4.63,27.3,维护,46.9,2026-02-03,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_015,青岛,370200,华东,射频侦测,36.194642,120.225292,8.47,20.8,在线,72.2,2026-03-19,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_016,青岛,370200,华东,射频侦测,36.224364,120.30862,8.32,26.5,在线,80.5,2026-03-31,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_017,青岛,370200,华东,北斗增强站,36.156734,120.261241,27.14,12.2,在线,75.2,2026-06-11,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_018,青岛,370200,华东,低空监视雷达,36.273706,120.14104,9.74,72.6,在线,79.6,2026-06-11,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_019,青岛,370200,华东,5G-A通感基站,35.848265,120.27864,2.69,68.0,在线,55.1,2026-05-28,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_020,青岛,370200,华东,光电云台,36.30461,120.293753,4.23,11.0,在线,80.8,2026-04-28,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_021,青岛,370200,华东,气象微站,35.931482,120.404122,4.15,22.1,离线,87.2,2026-06-15,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_022,青岛,370200,华东,射频侦测,36.055206,120.208995,6.6,72.5,在线,65.5,2026-06-20,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_023,青岛,370200,华东,5G-A通感基站,36.029217,120.137044,1.56,75.2,离线,84.4,2026-05-14,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_024,青岛,370200,华东,气象微站,35.978116,120.388514,4.02,66.6,在线,67.2,2026-05-01,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_025,青岛,370200,华东,低空监视雷达,36.226103,120.465838,10.3,28.9,在线,72.6,2026-06-09,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_026,青岛,370200,华东,电子围栏边界节点,36.011696,120.370181,1.82,70.0,在线,55.1,2026-05-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_027,青岛,370200,华东,电子围栏边界节点,36.222335,120.218804,1.44,39.8,在线,61.2,2026-05-17,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_028,青岛,370200,华东,ADS-B接收站,36.252371,120.671083,41.88,32.3,在线,47.1,2026-05-11,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_029,青岛,370200,华东,射频侦测,36.316494,120.451271,6.13,51.1,在线,64.9,2026-02-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_030,青岛,370200,华东,ADS-B接收站,36.020663,120.554923,26.71,31.2,在线,89.0,2026-06-28,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_031,青岛,370200,华东,射频侦测,35.894222,120.311329,10.59,39.9,在线,68.7,2026-06-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_032,青岛,370200,华东,射频侦测,35.978553,120.338533,7.0,69.4,在线,93.3,2026-06-21,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_033,青岛,370200,华东,射频侦测,35.828104,120.27794,8.17,58.5,在线,79.3,2026-04-14,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_034,青岛,370200,华东,5G-A通感基站,35.853245,120.085616,2.69,25.3,在线,83.1,2026-06-25,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_035,青岛,370200,华东,5G-A通感基站,36.259946,120.105732,2.6,20.4,在线,78.5,2026-04-19,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_036,青岛,370200,华东,5G-A通感基站,36.004762,120.104908,1.94,57.2,在线,65.2,2026-04-05,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_037,青岛,370200,华东,电子围栏边界节点,35.969415,120.218518,1.12,22.8,在线,76.6,2026-06-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_038,青岛,370200,华东,北斗增强站,36.214293,120.569476,14.77,64.6,在线,61.6,2026-06-26,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_039,青岛,370200,华东,ADS-B接收站,35.987396,120.323095,38.86,10.8,在线,92.8,2026-05-27,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_040,青岛,370200,华东,射频侦测,35.982974,120.676218,11.16,22.5,在线,69.8,2026-05-11,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_041,青岛,370200,华东,5G-A通感基站,36.25768,120.261319,2.5,75.7,维护,58.2,2026-06-11,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_042,青岛,370200,华东,ADS-B接收站,35.98473,120.462005,29.56,41.2,在线,88.9,2026-06-05,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_043,青岛,370200,华东,低空监视雷达,35.971867,120.185194,13.88,46.5,维护,76.8,2026-05-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_044,青岛,370200,华东,光电云台,36.061834,120.473766,4.82,28.7,在线,61.5,2026-05-28,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_045,青岛,370200,华东,ADS-B接收站,36.106879,120.134802,40.91,40.9,在线,67.3,2026-04-22,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_046,青岛,370200,华东,电子围栏边界节点,36.226218,120.478869,1.4,68.7,在线,66.3,2026-05-29,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_047,青岛,370200,华东,射频侦测,35.866026,120.464219,10.52,55.5,在线,83.1,2026-05-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_048,青岛,370200,华东,5G-A通感基站,35.845372,120.494052,2.37,31.9,在线,64.2,2026-06-11,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_049,青岛,370200,华东,气象微站,35.853132,120.291032,3.33,29.8,在线,66.5,2026-06-14,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_370200_050,青岛,370200,华东,光电云台,36.007574,120.444718,5.06,21.6,离线,57.6,2026-05-23,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_440400_001,珠海,440400,中南,气象微站,22.327629,113.475613,3.82,14.7,在线,73.3,2026-06-14,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
ST_440400_002,珠海,440400,中南,5G-A通感基站,22.421893,113.865396,2.41,66.8,在线,77.9,2026-04-09,simulated_demo_sample,用于平台感知层部署和覆盖分析演示，非真实设备清单。
